-36.055,62.099,45.109,1,0.65,242.41,157.57
-37.587,64.02,38.829,1,0.65,268.76,174.7
-33.071,65.766,42.17,0,42.09,4.0625,170.99
-34.771,65.186,46.516,0,41.719,3.8896,162.27
-37.973,66.974,44.301,1,0.65,265.35,172.48
-45.97,64.917,43.536,0,42.845,4.0205,172.26
-45.238,66.78,40.027,1,0.66,278.33,183.7
-25.661,67.01,32.878,0,42.216,4.4466,187.72
-22.7,68.121,29.272,1,0.62,315.82,195.81
-33.658,68.047,26.975,1,0.65,317.56,206.41
-30.661,66.437,32.555,0,42.52,4.4554,189.44
-29.389,68.708,22.482,0,43.973,4.8797,214.58
-32.466,67.466,24.937,1,0.64,324.7,207.81
-36.092,66.853,31.385,1,0.65,301.29,195.84
-36.347,69.152,36.785,0,44.949,4.2729,192.06
-27.957,68.918,40.22,1,0.63,286.19,180.3
-24.04,68.719,38.587,0,42.606,4.2422,180.75
-21.743,71.538,38.304,0,44.354,4.2277,187.51
-26.805,70.572,36.488,1,0.63,303.65,191.3
-31.244,69.422,38.203,1,0.64,292.61,187.27
-35.48,71.049,37.981,0,46.182,4.2093,194.39
-28.956,70.192,29.433,0,44.923,4.5687,205.24
-32.922,69.776,31.963,1,0.64,314.65,201.38
-25.295,68.864,27.74,1,0.63,321.4,202.48
-19.633,68.764,34.516,0,42.634,4.3661,186.14
-23.004,70.877,33.41,1,0.62,315.97,195.9
-28.173,71.845,28.717,0,45.98,4.5885,210.98
-0.91258,62.154,2.3353,1,0.59,356.24,210.18
-5.1747,62.661,3.6372,0,37.597,5.6564,212.66
-7.3759,63.966,5.1703,0,38.38,5.6277,215.99
-1.978,64.694,4.3961,1,0.59,366.16,216.03
-4.4939,64.316,12.237,0,38.59,5.2682,203.3
3.2167,63.274,7.4179,1,0.58,349.86,202.92
6.9294,61.147,0.68036,1,0.58,351.9,204.1
2.3911,63.694,3.3645,0,37.579,5.6237,211.33
8.3463,61.346,12.968,1,0.57,324.45,184.94
3.5623,62.059,17.123,0,35.994,5.0987,183.52
-0.5115,60.824,7.132,1,0.59,335.43,197.9
1.7659,62.229,9.9218,0,36.093,5.4434,196.47
-0.16117,61.223,15.239,1,0.59,315.54,186.17
-3.1352,59.091,15.541,0,34.864,5.1908,180.97
-13.083,65.558,6.088,0,39.99,5.594,223.7
-23.233,64.87,7.1426,1,0.63,359.37,226.4
-21.63,62.242,3.9484,0,39.212,5.6534,221.68
-15.377,62.875,11.258,1,0.62,334.3,207.27
-17.705,63.067,15.763,0,39.102,5.1592,201.73
-17.231,63.899,12.736,1,0.62,337.65,209.34
-14.367,61.631,0.31147,0,38.211,5.7766,220.73
-12.65,60.662,5.594,1,0.61,340.23,207.54
-15.774,65.158,0.62197,1,0.62,377.2,233.86
-11.986,64.262,1.5339,0,39.2,5.7753,226.39
-19.072,59.821,10.933,1,0.62,322.55,199.98
-14.681,60.155,12.871,0,36.695,5.3211,195.26
-16.13,58.728,10.14,0,36.411,5.3791,195.86
-9.6156,59.74,8.0266,1,0.61,325.55,198.58
-6.1355,62.301,7.5736,0,37.38,5.5015,205.65
-7.2364,60.985,9.8087,1,0.6,330.68,198.41
-10.373,62.459,14.271,0,38.1,5.1903,197.75
-8.648,63.192,9.4907,1,0.6,344.95,206.97
-4.9788,60.531,14.641,0,36.319,5.172,187.84
-1.0349,63.378,16.224,1,0.59,324.89,191.69
-7.1913,62.586,20.87,0,37.551,4.9374,185.41
-12.545,62.949,24.37,1,0.61,301.2,183.73
-8.892,61.673,22.006,1,0.6,303.07,181.84
-6.3821,59.457,18.89,0,35.674,5.0107,178.75
-4.362,62.107,24.931,1,0.59,297.98,175.81
-5.9074,63.607,28.18,0,37.528,4.6771,175.52
-14.983,61.774,27.429,1,0.61,289.54,176.62
-11.882,58.854,25.677,0,35.901,4.717,169.34
-10.792,59.977,30.674,1,0.6,273.55,164.13
-12.268,61.253,26.959,0,37.364,4.6671,174.38
-6.4562,65.449,8.3098,1,0.6,358.32,214.99
-12.108,65.213,9.2033,0,39.78,5.4417,216.47
-10.482,64.673,16.078,0,39.45,5.1132,201.72
-9.2273,66.271,11.519,1,0.6,356.46,213.87
-10.052,66.125,28.614,0,39.675,4.6412,184.14
-11.303,64.996,23.155,1,0.61,313.14,191.01
-1.448,65.089,26.598,1,0.59,304.58,179.7
-4.68,63.791,19.833,0,37.637,5.0261,189.17
-3.3451,68.077,12.82,0,40.165,5.3132,213.41
-0.34697,64.51,17.404,1,0.59,326.6,192.69
3.7306,63.909,22.641,0,37.067,4.8544,179.94
2.4273,65.67,20.571,1,0.58,326.15,189.17
-14.721,71.959,15.807,1,0.61,373.68,227.95
-12.018,71.758,23.383,0,43.773,4.8196,210.97
-19.026,70.364,18.439,0,43.625,5.0623,220.84
-21.144,70.106,13.953,1,0.63,365.07,230
-20.749,71.914,21.835,0,44.586,4.9378,220.16
-23.653,69.496,24.456,1,0.63,332.73,209.62
